regimen_detail_id,regimen_id,vaccine_id,from_age,to_age,age_unit_code,age_unit,from_age_number,to_age_number,schedule_type,required_injections,max_injections,unit,regimen_detail_note,dosage,nearest_injection_distance,max_distance,min_distance,is_pregnant_regimen,is_required,note,created_at,modified_at,etl_date,etl_by,record_checksum,primary_checksum
8000b2a3-68db-445a-8876-0f4fdc62b094,b5167c90-c60c-49a8-8ff1-a919d0944892,6cbc7463-9db7-40c2-91dc-1478d50b9773,4 tu?i,< 65 tu?i,3,Age,4,65,T? 4 - D??i 65 tu?i - ch?a tiêm BH-HG-UV,4,NaN,ml,None,0.5,30,30,28,FALSE,FALSE,None,8/17/2023,8/29/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,1ae7e1b0406a469d5636be097c85e74b,0beb5887def4142b046d80caba9da376
81241c30-f420-4395-b719-ca503903a2bc,21351005-04d7-4f57-880b-aef74b4047df,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,,0.2,21,21,21,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,49918f4823990478a3bc1fac31d82924,f0f8650f39bccea1f45c93eae3efc2db
813d3d10-493f-48b0-9dec-7adbdc2512e2,fb354152-0feb-41a8-b9bc-cbf7427dfd8e,ca9b6f19-7084-4da1-baf4-3fc22ad68a58,>10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Thông th??ng,3,NaN,ml,None,1,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e7596e3f7ebcebd1a446df684b8953b2,55ed93d541d9e91ed4e7ab2df8847887
81426bb2-9ef1-4344-8abe-37654682df17,37aac6c2-a99c-45d5-b16b-583d9f61f112,bb920798-9cfb-415d-93c8-b48ae9d5146f,> 16 tu?i,,3,Age,16,1000,T? 16 tu?i tr? lên - Thông th??ng,3,NaN,ml,,1,NaN,150,148,FALSE,FALSE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,6bcf1ec0978244498a12b2438a34f42e,f1078d3ba48c2b0e4b021dabfb787b2f
816595ee-c20a-40b3-bca5-caa4bb0895aa,6dcde59c-3106-4cac-b77b-e39285a6d014,b046a06e-cfc1-4327-9bfe-8efd07372dbd,2 tháng tu?i,< 6 tháng tu?i,1,Week,8,26,T? 02 tháng - d??i 6 tháng - d?ch bùng phát,4,4,ml,,0.5,NaN,240,238,FALSE,TRUE,None,6/1/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,6f051b1d52880bd6f8b44647a440cd96,5897752863e4e297d2e31a3db912a7af
819da094-58cd-4f82-af4c-d59ad60f3f82,d6361046-c72f-4d52-9201-fe948d4f40f4,d62e0eab-e65f-471c-819f-c9c39a1e63f6,,< 1 tu?i,2,Month,0,12,D??i 1 tu?i,1,1,ml,None,0.1,0,0,0,FALSE,TRUE,None,12/14/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d96c54b4af005e4f221ee7f563210108,a2747c5d7ff120c8c2743ba18af5ef0b
82509346-222a-4f5b-94bd-7aa7adddcd0c,66263f30-ba03-43a9-ad2c-5cbe8b852954,d1b8a266-e964-4ff2-8b49-c28bb56edf9d,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e36326f81c9ce8e578c468af3c13a1bd,55ea2cb256fc1b708e04b763b9b01717
8430a404-b8be-4698-a119-767c59918e94,56098f09-59fe-4796-ba19-f2a9b1fb17ad,6cbc7463-9db7-40c2-91dc-1478d50b9773,7 tu?i,< 10 tu?i,3,Age,7,10,T? 7 - d??i 10 tu?i - ch?a tiêm,3,NaN,ml,None,0.5,NaN,1800,1798,FALSE,FALSE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ad868d856892ec509b29d14902e5a977,96801aaea24279d4cd5c6cffeeb86e09
846d32ae-49f8-4c9b-a037-b2314dcb71b5,cbb4a116-3817-4680-be72-ca0f699ecc74,7067ae7c-beac-45be-9b3f-dc7b05486620,6 tu?n tu?i,< 7 tháng tu?i,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i P? 2+1,3,3,ml,None,0.5,NaN,240,238,FALSE,TRUE,None,2/6/2026,2/6/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,30dc4d53c41d55c2ad945915fd3f8dc2,9eab9ad584d2cee4c4904f4bfc46244b
84de0b04-4d51-4651-bf44-850475938755,720af96a-5638-4ecb-ab04-caaf87a5266a,c0ebde42-0cab-4176-9151-5f6e9db021b1,>= 02 tháng,< 04 tu?i,1,Week,8,209,T? tròn 02 tháng tu?i - d??i 04 tu?i - c? b?n,3,NaN,ml,,0.5,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,fc74e5eb955b6da08cc8fa92701aa7ff,ba5a8500a99c444dc34a6c56a9b16d2c
84edb2bd-f048-402e-afed-eed63c9e494f,ab72f1cf-51ec-4358-bcb6-0304a5069172,f7b6a56f-eb21-45e8-af79-ace66797ded2,7 tháng tu?i,< 1 tu?i,2,Month,7,12,T? 7 tháng - d??i 1 tu?i,3,3,ml,,0.5,NaN,180,178,FALSE,TRUE,None,4/15/2025,4/15/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,af7b8b9d3b28c0894c5895843de53cbc,58ac5dcaeb486c47df7effb98e97c505
84faba80-0128-4732-8bea-565510996766,43d1fe1c-da6f-41cc-8c86-dcea401ff968,f44a0269-f87c-4ea8-ba37-be5e01fc012e,>= 20 tu?i,,3,Age,20,1000,T? tròn 20 tu?i tr? lên - Nhanh,4,NaN,ml,,0.5,7,7,7,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,cd1c3977308e1fa0de18e8e2bc675c01,7642af7f632a5cfde28846163a09f5be
8520c01d-37af-46fd-abf4-65cf6442a778,aef31f15-060c-46a6-93cd-5cbda35500e5,5279d7bb-8916-46dd-91a1-53838bee091d,7 tu?i,,3,Age,7,1000,T? 7 tu?i,3,NaN,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,925ad976c085bccb3f692ddbf4bc5322,394a78aaeb5d1dd40f9551293a8e4cb8
85bb561e-677f-4aa9-9245-bcbd05b832c1,e09ece89-dabe-4fc4-aa96-311c98b856f8,d2185439-42f0-4734-be8c-4e0c122bc48a,4 tu?i,None,3,Age,4,1000,T? 4 tu?i tr? lên - ch?a tiêm BH-HG-UV,4,NaN,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,8/17/2023,8/29/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,cd85b6fdf2961c62eb8c5a9e6a8bc80a,29cb531736f8e2b9a2c137dfd9153d3b
85e16ae9-d1be-4af3-9e1f-29096170d006,b0921d39-06ac-4779-bdb3-64d8ba27447c,ca9b6f19-7084-4da1-baf4-3fc22ad68a58,>10 tu?i,None,3,Age,10,1000,Booster,1,NaN,ml,None,1,0,0,0,FALSE,TRUE,None,7/4/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,0c760b85945e92b5fe2abb75faa88a3a,d0da8a07795d3999841f467bdaeccedc
8614e4b6-0634-436e-b6fc-753b3c4a6216,9d5d3525-1245-4165-b25a-302b0addce86,4912c9b0-bb38-4aea-9635-cedb8c3aec9d,16 tu?i,,3,Age,16,1000,T? 16 tu?i tr? lên,3,3,ml,None,1,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d416dbe627da91d29b5d5003e9cee309,5c8b66d03cf5ac2090cc39a860438737
88045276-6bc5-4f69-830c-8a06c242f342,75ecf56e-33f1-4135-9c62-e010baa339ed,5279d7bb-8916-46dd-91a1-53838bee091d,,,0,None,0,0,Ph? n? mang thai,2,2,ml,None,0.5,30,30,28,TRUE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,702debecce3de3fd86a936a4a659d9db,dbf04a732b297ca7699e44378d6762df
8940c288-1dcb-49d8-a894-3b13c0125cd4,3651f280-70f9-4cf0-826b-f13942e36948,7102f3ef-eb3f-48b7-9f82-019ffe8125fe,>= 02 tháng,< 04 tu?i,1,Week,8,209,T? tròn 02 tháng tu?i - d??i 04 tu?i - c? b?n,3,NaN,ml,,0.5,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,41840f9d9cd97d8d492ad010a806b9e2,36a4b4934c4b245057fb0364242f3e8d
895945b6-71b1-4ee5-8ba3-347c77854cda,a6d263fa-a834-41bf-aad1-ed06239b79b8,dfbb61f5-306a-4a02-bba0-ca3cc234e048,6 tháng,< 36 tháng tu?i,2,Month,6,36,T? 6 tháng - d??i 36 tháng tu?i,2,NaN,ml,None,0.25,0,0,0,FALSE,TRUE,None,6/17/2025,6/26/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,df0fa37c6fb77dd515a9bd639788a24b,97445a9c162e00f0157b4ddb8c1cb98c
8993dc70-22f1-4fc2-a576-b5c7da7566fc,40f89b72-c60e-461a-9b47-75dfe6280bc2,543e9685-b1fd-4efd-a670-38a788feabdb,12 tháng tu?i,<7 tu?i,2,Month,12,84,?ã tiêm s?i ??n - T? 1 - d??i 7 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,df62baf6d4d413f058ab4c35dd67065e,54712481573f2cbe8ea2c80a9aa24d18
89a4e2ac-47e8-4eed-9521-31fdda30c18f,83e828b8-0063-4b23-af74-9cadf1861e0c,d2185439-42f0-4734-be8c-4e0c122bc48a,10 tu?i,None,3,Age,10,1000,T? 10 tu?i tr? lên - ch?a tiêm,3,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d77d98ec73c35ee895aafa986750da32,9d7b84e92188d6bcb998a6fb51b715f2
8ab835a2-6c7f-4049-9dda-7b078bd1797e,fb354152-0feb-41a8-b9bc-cbf7427dfd8e,ca9b6f19-7084-4da1-baf4-3fc22ad68a58,>10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Thông th??ng,3,NaN,ml,None,1,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,5739fbc217d551f194109ea533d8a090,023a4356588f6022b95b7db9af19888e
8c9fc0a2-9406-4650-9d61-02069a4ce350,32db77e9-fe93-4c9d-a0af-cf0a66426f35,f44a0269-f87c-4ea8-ba37-be5e01fc012e,>= 20 tu?i,,3,Age,20,1000,T? tròn 20 tu?i tr? lên - Nguy c? cao,4,NaN,ml,,1,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bf8b4d48205f701555a1d3309ea00e90,2ac1c4cdcf9e16caeaabf9b23b585c3c
8d7120dd-3db8-4997-933c-54c0497a405a,60d63510-dd5f-410c-ae7b-6956711a4b86,6c6438c6-d253-47ae-ab0b-f0bcca3ad323,>= 6 tu?n,2 tu?i,1,Week,6,105,T? 6 tu?n - tròn 2 tu?i,4,4,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,fa33b96bf2243210d10a3cd2b1fc11dd,b75814385ab8ecc6554bc104ee8d6945
8da76f7c-a39b-4e1b-84b9-fc96fbfd4cd9,0daec851-8987-4c0d-9c69-3740848d4b6c,d2185439-42f0-4734-be8c-4e0c122bc48a,,,0,None,0,0,Ph? n? mang thai,1,NaN,ml,None,0.5,1,1,1,TRUE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4c026c60b24f57c7660eec6613863099,e58349eb220d338800b90639af218ecb
8dd7a207-5866-407d-8691-c8ad14004d27,0faa12fb-9688-40de-9f07-8e75604a82f3,d2eee2d8-8568-4a60-b1c2-0c3ffef6bbcd,>= 0 Tu?i,,1,Week,0,52143,T? 0 tu?i tr? lên,10,10,ml,,0.5,0,0,0,FALSE,TRUE,None,10/28/2024,10/28/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,8afc583976c3427fe07247d97c8a6cc8,e852f50b8f4221040b68f6eeac1ab8de
8e9767f9-223a-4eb8-8296-b6f594a6b3cd,77e45e30-3af2-485c-96b7-dd86b68ab0dd,dfbb61f5-306a-4a02-bba0-ca3cc234e048,9 tu?i,,3,Age,9,1000,T? 9 tu?i tr? lên,1,NaN,ml,None,0.5,NaN,360,358,FALSE,FALSE,None,6/17/2025,6/17/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bde148f2ad252411c2875abb847ed137,44c7d4d7919b08ad30c051215da439ec
8eed59db-cd17-4a83-aa9d-86a54bd925ff,fa02ef69-19f0-4d55-a909-b6750ca81711,6cbc7463-9db7-40c2-91dc-1478d50b9773,10 tu?i,< 65 tu?i,3,Age,10,65,T? 10 - d??i 65 tu?i - tiêm nh?c,1,NaN,ml,None,0.5,NaN,3600,3598,FALSE,FALSE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,c2013a4e234410a81e4687d1f910e637,aec5ab29fb65e34f2f2265c82f4f4360
8efc592d-6642-41b7-9995-6648f08d4b26,c78fee31-8f66-4857-8948-6ae9bb6e0302,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,0,None,0,0,Tiêm trong da 0.1ml - Sau ph?i nhi?m - ?ã d? phòng,2,NaN,ml,None,0.1,0,0,0,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d9f8434ead08c535fafbdd05be473217,42a78deb2fdef8c1d038bd5fc93190d0
8f793182-9bc7-4d30-b3f6-a5ffc03385be,ec93c537-8b5d-47a4-9e7f-3c3ac7b496a1,c831fd22-a28b-4976-a61c-d2d646d948ab,12 tháng tu?i,36 tháng tu?i,2,Month,12,36,T? 1 - 3 tu?i,3,3,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,02c1b395e024d470b8039b2e59f6b9c9,a73e8c4a2f8803d9d38571e58802fbf0
8f7d6c55-8888-4f62-b3fc-6c963fdd3456,10bc4617-2212-4690-a3e3-b5b1b1ecd38c,ec3173d3-d38a-48ae-9b2d-297878b5cae0,1 tu?i,< 2 tu?i,2,Month,12,24,T? 1 - d??i 2 tu?i,2,2,ml,,0.5,NaN,60,58,FALSE,TRUE,None,11/8/2025,11/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,322b5e3aaf3939b493c2a45664a48b2b,8fecc56fefdbe0d082ac2b074cb04756
8f858a53-a636-46de-b354-2106bb51c18c,fabc4317-e358-40b8-a01e-1841ed7eff59,f389375a-9c42-4eae-9c89-17929d656630,14 tu?i,< 46 tu?i,3,Age,14,46,Tiêm d? P? n?i khác - T? 14 - d??i 46 tu?i.,3,3,ml,None,0.5,NaN,120,118,FALSE,TRUE,None,8/17/2023,3/6/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bb90bc8909b85f6de8bfe6234d5ed579,751f04ac795fa9c9606cea2a6620c9f2
8fe82c8f-5f51-4a07-98b8-1fcb93af46aa,e61c9179-84a5-4c90-ab53-90fa852cdfbf,4912c9b0-bb38-4aea-9635-cedb8c3aec9d,16 tu?i,,3,Age,16,1000,Nhanh - T? 16 tu?i,4,4,ml,,1,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,abe347a9cc306eaea86dfb346f490b1d,b2c38701bdc0c1a37f325de884060007
90a27f8b-04f4-4301-86df-12311d588aeb,361f2a94-267e-4325-8eb0-8aa267e1dd45,d6d60800-8212-4c75-9825-953e8eb84354,7 tháng tu?i,< 1 tu?i,2,Month,7,12,T? 7 tháng - d??i 1 tu?i,3,3,ml,,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b950cec5a0d7c14945a5e1103cc07911,d2a8b1e3dd3b1707c1ec4305b1e86dc8
90f396a9-9671-44b1-9cfe-1358c7ebed1c,385b5ed0-340e-44ba-8479-548e3a777371,f812def4-8e9f-404e-9ecc-8509113ad10d,7 tu?i,< 14 tu?i,3,Age,7,14,T? 7 tu?i - d??i 14 tu?i ch?a tiêm BH-HG-UV,3,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,596f3827e666155d5b0b699c79fd5943,f9ddfcd7b1008a5d8224b96ef88d7ce4
91f56073-bd7a-4592-9c27-c50f6f7f7639,460ff90d-fde5-4143-9f47-0a4ed0c9893d,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm b?p 0.5ml - Tiêm d? phòng,3,NaN,ml,None,0.5,14,14,14,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4dce7e5a5c05a546b9e82bab2893e97c,227120602d2ec701d63220946486ca96
92a5c9c2-c75b-4f25-aea9-0f198cf040c4,361f2a94-267e-4325-8eb0-8aa267e1dd45,d6d60800-8212-4c75-9825-953e8eb84354,7 tháng tu?i,< 1 tu?i,2,Month,7,12,T? 7 tháng - d??i 1 tu?i,3,3,ml,Ph?i chích khi tr? trên 12 tháng,0.5,NaN,180,178,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,cd0b9a7ab37f0f71760f27447c6a602a,e018fa8c55820043609ec6757f5d7def
92f131e3-67d0-449f-89de-edf479399821,4b3155a8-cddb-43c5-923a-7c4f93f195fd,9ee1bcc6-bfac-4154-b74c-8347b88cba3c,7 tu?i,,3,Age,7,1000,T? 7 tu?i,2,2,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,132a2037d839344c5a27f44e7fb6eddb,90af0ea3e2a7dec648f9b3f78fbd00e2
9313fd8f-a6e5-474c-99cb-1d7e9b412c1a,66263f30-ba03-43a9-ad2c-5cbe8b852954,d1b8a266-e964-4ff2-8b49-c28bb56edf9d,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,7,7,7,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e661fb7be3144709e3d6e63199f9bd97,4ba3c54f93bc1369055555978640badc
93b02bf0-bf2e-46eb-b1a6-f187d01f054c,3c6b751d-c3c0-4c41-9747-e15e829dcd98,f812def4-8e9f-404e-9ecc-8509113ad10d,> = 4 tu?i,< 14 tu?i,3,Age,4,14,Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/4/2024,8/29/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,08b91e644de29d2bc52b4c583abff4fd,f438b996597f3f253219ba72ea26c0a3
9511ed14-7f75-48e2-b397-b09c7838107f,c10d0b7c-cb34-4d46-b2ad-630026d9d37f,2aeb30fd-c7c7-4f6e-b530-747f12cf9133,9 tháng tu?i,24 tháng tu?i,2,Month,9,24,T? 9 tháng - d??i 2 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,6b26e929b5927f4a127b40377194d5bd,d28314afc2180c988a48f4c282171dfd
959cda68-34ff-4e40-96dc-8168cdd95b7f,4b0ab9f6-8a8d-4f45-86a4-33c27068c16e,9fc2c76a-531a-458f-9703-3fd9c5f8a15f,9 tu?i,,3,Age,9,1000,T? 9 tu?i,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ed173bcf9900eb0bc293670ebcadcb78,ed3659468dff89a0227b43f33189ef1b
96ac74eb-b22c-4802-9f97-82cf316937bd,8cefd926-09e7-4b08-8966-bb3e2bbbca47,d6d60800-8212-4c75-9825-953e8eb84354,1 tu?i,< 6 tu?i,2,Month,12,72,T? 1 - d??i 6 tu?i,2,2,ml,None,0.5,NaN,60,58,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,1ce67ac4b0ce9012adc51f572434691a,3f9fb2e2f557e12a308ed68bea484925
96ca07ee-6279-421f-a10e-638a466aaf6c,fcd53f1a-dc45-4c65-aea5-5e7dc4012047,7067ae7c-beac-45be-9b3f-dc7b05486620,2 tu?i,,2,Month,24,12000,T? 2 tu?i tr? lên,1,1,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,11b6b9c8c87e8db4e5a1c4acbc5da325,73e5e698e5b3268f5d05e197caa149c5
971ae5ec-f618-4f42-9b75-4eb996701026,e3821e06-3e7b-4822-938f-ddbd650e23a3,b046a06e-cfc1-4327-9bfe-8efd07372dbd,2 tháng tu?i,< 6 tháng tu?i,1,Week,8,26,T? 02 tháng - d??i 06 tháng,3,3,ml,,0.5,0,0,0,FALSE,TRUE,None,6/1/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e87016fda84218318f64b302b611dcc5,8b14def13a5ab6b96346f7798e593744
98617d52-454b-47c3-bbc0-38ad4276691c,1c8bfa01-5041-42f0-8cec-90995c920196,bb920798-9cfb-415d-93c8-b48ae9d5146f,> 16 tu?i,,3,Age,16,1000,T? 16 tu?i tr? lên - Tiêm nguy c? cao,4,NaN,ml,,1,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3b79bf789990722787d3b6f994aca4e5,d277ed24141e7b78b1ce77180f2fc958
98db5c92-0265-42dd-90ba-92556c6d4d0f,74acec5c-7592-4774-b0b4-da39de3f4f98,9ee1bcc6-bfac-4154-b74c-8347b88cba3c,12 tháng tu?i,< 7 tu?i,2,Month,12,84,?ã tiêm s?i ??n - T? 1 - d??i 7 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,50cdac054d9d2dfb5bcf2867c8129033,396e0fc2b7b23203580cde2bb9638457
992f8f15-71b3-4858-a151-4fe127e3ced4,db38373f-e759-4806-af32-64bd195acf33,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm b?p 0.5ml - Tiêm d? phòng,3,NaN,ml,,0.5,14,14,14,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e05d995dfae43588bf39dfef4d8a88a5,c9e42430bef10c3ad9f3add7401baffa
994a3abd-3a3a-4d86-af4f-f538e1577685,5244917b-31a6-44a9-bc3d-3b2f129bc68d,27671f0b-f661-414c-a79d-09600863a917,>= 60 tu?i,,3,Age,60,1000,T? tròn 60 tu?i tr? lên,1,1,ml,None,0.5,0,0,0,FALSE,TRUE,None,12/3/2025,12/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,24c709c76fa73c5b65f11344eefd64ec,6648d46a99377e2d29bff1624e3aeb56
994b794d-8450-4bc4-bca8-2b990b27fe14,04eb032d-8893-4b7b-ade3-cdd4b243de88,dfbb61f5-306a-4a02-bba0-ca3cc234e048,36 tháng,< 9 tu?i,3,Age,3,9,T? 36 tháng tu?i - d??i 9 tu?i,2,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,6/17/2025,6/17/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,037d9cba55b5695c2e42c197933b6d7b,f77f818ddf492667ca2023a8ab34c5a7
99ef98de-991d-4b01-aaf2-8a49c9b67d44,8f9f4e57-6f40-417b-b94f-ac39323d2254,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,4,4,4,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,c1afd1b71a3f555a3c99bcd16c6b1646,2eb763e1663269861200a23d525750d1
9a860ea2-7b04-4293-acf8-e7b2a63dafff,e8e9f3c4-af95-4327-ab75-232f225a7665,9ee1bcc6-bfac-4154-b74c-8347b88cba3c,12 tháng tu?i,< 7 tu?i,2,Month,12,84,Ch?a tiêm s?i ??n - T? 1 - d??i 7 tu?i,2,2,ml,None,0.5,NaN,1080,1078,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,53b8c5801dd285d1fd75511195bbca58,0f68a9ad48295d812595b18f43f562f7
9b2078f4-be24-4db8-9553-7aafbe892656,bf8fe9ab-0b59-47b6-87d3-c9708d45952e,aba69b70-86f7-4fa4-aa3f-c7fbe5f7891e,,16 tu?i,3,Age,0,16,T? d??i 16 tu?i tr? xu?ng - Thông th??ng,3,NaN,ml,,0.5,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,00a14066892a8e170c8b47242764d499,7413f53b8069c5e910abf6fef62b6d19
9b551365-045e-426c-a334-a838e44d82e2,68a560af-b37c-441f-94dc-40fdd4793f35,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,1,Week,0,52143,Tiêm b?p 0.5ml - Tiêm d? phòng,3,NaN,ml,None,0.5,14,14,14,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b4046deb1ce9d6a3951a606e6b1a91fc,0dcbaf60c65df4cb8bcf900c104e282c
